"id_municipio","Município","Situação do domicílio","Grupo de idade","White","Black","Brown","Indigenous"
"3205309","Vitória (ES)","Total","Total","48.25","9.05","41.70","0.37"
"3300100","Angra dos Reis (RJ)","Total","Total","52.18","7.24","39.15","0.28"
"3300159","Aperibé (RJ)","Total","Total","68.57","6.53","24.67","-"
"3300209","Araruama (RJ)","Total","Total","44.58","13.53","41.31","0.15"
"3300225","Areal (RJ)","Total","Total","49.35","12.91","37.46","-"
"3300233","Armação dos Búzios (RJ)","Total","Total","53.26","9.42","36.51","-"
"3300258","Arraial do Cabo (RJ)","Total","Total","56.11","7.45","35.81","0.50"
"3300308","Barra do Piraí (RJ)","Total","Total","41.97","18.81","38.19","0.05"
"3300407","Barra Mansa (RJ)","Total","Total","51.01","12.11","36.40","0.04"
"3300456","Belford Roxo (RJ)","Total","Total","31.03","14.34","53.53","0.09"
"3300506","Bom Jardim (RJ)","Total","Total","68.31","10.47","18.36","0.04"
"3300605","Bom Jesus do Itabapoana (RJ)","Total","Total","54.79","11.25","33.62","0.05"
"3300704","Cabo Frio (RJ)","Total","Total","47.71","12.76","38.75","0.16"
"3300803","Cachoeiras de Macacu (RJ)","Total","Total","41.60","9.52","47.74","0.12"
"3300902","Cambuci (RJ)","Total","Total","57.49","12.23","30.13","-"
"3300936","Carapebus (RJ)","Total","Total","37.61","9.48","51.93","0.10"
"3300951","Comendador Levy Gasparian (RJ)","Total","Total","37.44","18.93","42.29","0.10"
"3301009","Campos dos Goytacazes (RJ)","Total","Total","47.73","14.50","37.08","0.05"
"3301108","Cantagalo (RJ)","Total","Total","48.80","18.83","30.90","0.05"
"3301157","Cardoso Moreira (RJ)","Total","Total","58.35","9.54","30.07","0.04"
"3301207","Carmo (RJ)","Total","Total","48.14","20.20","30.80","0.14"
"3301306","Casimiro de Abreu (RJ)","Total","Total","48.43","11.98","39.21","0.08"
"3301405","Conceição de Macabu (RJ)","Total","Total","41.88","12.79","44.08","0.05"
"3301504","Cordeiro (RJ)","Total","Total","55.78","20.67","22.99","0.05"
"3301603","Duas Barras (RJ)","Total","Total","56.09","16.78","26.63","0.05"
"3301702","Duque de Caxias (RJ)","Total","Total","35.33","14.49","48.93","0.10"
"3301801","Engenheiro Paulo de Frontin (RJ)","Total","Total","48.75","9.84","40.32","0.25"
"3301850","Guapimirim (RJ)","Total","Total","38.84","15.37","45.17","0.02"
"3301876","Iguaba Grande (RJ)","Total","Total","51.81","9.66","37.89","0.11"
"3301900","Itaboraí (RJ)","Total","Total","35.70","12.05","51.54","0.09"
"3302007","Itaguaí (RJ)","Total","Total","38.79","9.36","50.79","0.06"
"3302056","Italva (RJ)","Total","Total","57.33","7.16","34.08","0.10"
"3302106","Itaocara (RJ)","Total","Total","66.30","10.75","22.69","-"
"3302205","Itaperuna (RJ)","Total","Total","47.96","13.43","37.20","0.08"
"3302254","Itatiaia (RJ)","Total","Total","49.81","9.28","39.85","0.06"
"3302270","Japeri (RJ)","Total","Total","27.49","16.74","53.76","0.12"
"3302304","Laje do Muriaé (RJ)","Total","Total","37.06","19.89","42.29","-"
"3302403","Macaé (RJ)","Total","Total","41.76","12.70","44.56","0.13"
"3302452","Macuco (RJ)","Total","Total","49.46","24.33","25.67","-"
"3302502","Magé (RJ)","Total","Total","35.76","14.50","48.30","0.08"
"3302601","Mangaratiba (RJ)","Total","Total","43.63","7.65","47.81","0.04"
"3302700","Maricá (RJ)","Total","Total","55.48","7.48","36.61","0.07"
"3302809","Mendes (RJ)","Total","Total","47.80","14.01","37.35","0.03"
"3302858","Mesquita (RJ)","Total","Total","35.85","14.77","48.13","0.13"
"3302908","Miguel Pereira (RJ)","Total","Total","49.28","11.02","39.26","0.18"
"3303005","Miracema (RJ)","Total","Total","40.06","20.86","37.87","0.16"
"3303104","Natividade (RJ)","Total","Total","45.51","11.66","42.00","0.04"
"3303203","Nilópolis (RJ)","Total","Total","42.71","13.43","43.34","0.09"
"3303302","Niterói (RJ)","Total","Total","63.10","9.33","26.79","0.16"
"3303401","Nova Friburgo (RJ)","Total","Total","72.53","8.68","18.24","0.10"
"3303500","Nova Iguaçu (RJ)","Total","Total","36.37","13.59","49.02","0.10"
"3303609","Paracambi (RJ)","Total","Total","44.49","12.68","41.51","0.04"
"3303708","Paraíba do Sul (RJ)","Total","Total","45.47","15.63","38.78","-"
"3303807","Paraty (RJ)","Total","Total","49.21","7.19","42.12","0.66"
"3303856","Paty do Alferes (RJ)","Total","Total","44.56","11.19","43.33","0.07"
"3303906","Petrópolis (RJ)","Total","Total","63.38","10.74","25.45","0.10"
"3303955","Pinheiral (RJ)","Total","Total","46.25","15.28","37.06","0.24"
"3304003","Piraí (RJ)","Total","Total","46.31","15.26","37.69","-"
"3304102","Porciúncula (RJ)","Total","Total","41.01","14.69","43.54","-"
"3304110","Porto Real (RJ)","Total","Total","41.22","15.38","42.47","0.14"
"3304128","Quatis (RJ)","Total","Total","46.96","13.44","38.26","0.20"
"3304144","Queimados (RJ)","Total","Total","33.29","16.68","48.03","0.06"
"3304151","Quissamã (RJ)","Total","Total","33.35","10.70","54.80","0.02"
"3304201","Resende (RJ)","Total","Total","52.15","11.05","36.04","0.10"
"3304300","Rio Bonito (RJ)","Total","Total","42.62","11.84","44.77","0.08"
"3304409","Rio Claro (RJ)","Total","Total","58.85","8.95","31.59","-"
"3304508","Rio das Flores (RJ)","Total","Total","42.16","22.53","34.62","-"
"3304524","Rio das Ostras (RJ)","Total","Total","51.63","8.96","38.77","0.10"
"3304557","Rio de Janeiro (RJ)","Total","Total","51.26","11.20","36.69","0.09"
"3304607","Santa Maria Madalena (RJ)","Total","Total","45.77","14.75","39.13","-"
"3304706","Santo Antônio de Pádua (RJ)","Total","Total","56.02","14.58","28.77","0.02"
"3304755","São Francisco de Itabapoana (RJ)","Total","Total","48.96","7.86","42.88","0.05"
"3304805","São Fidélis (RJ)","Total","Total","61.22","9.79","28.41","-"
"3304904","São Gonçalo (RJ)","Total","Total","43.48","11.92","44.04","0.07"
"3305000","São João da Barra (RJ)","Total","Total","63.45","4.85","31.34","0.08"
"3305109","São João de Meriti (RJ)","Total","Total","35.16","15.67","48.01","0.10"
"3305133","São José de Ubá (RJ)","Total","Total","45.35","8.55","45.21","-"
"3305158","São José do Vale do Rio Preto (RJ)","Total","Total","71.34","5.99","22.36","0.19"
"3305208","São Pedro da Aldeia (RJ)","Total","Total","47.06","11.95","40.16","0.11"
"3305307","São Sebastião do Alto (RJ)","Total","Total","46.34","19.94","33.44","-"
"3305406","Sapucaia (RJ)","Total","Total","53.56","14.87","30.93","-"
"3305505","Saquarema (RJ)","Total","Total","50.85","11.10","37.41","0.08"
"3305554","Seropédica (RJ)","Total","Total","40.23","10.89","47.35","0.28"
"3305604","Silva Jardim (RJ)","Total","Total","34.87","12.20","51.80","0.18"
"3305703","Sumidouro (RJ)","Total","Total","68.33","10.93","20.23","0.07"
"3305752","Tanguá (RJ)","Total","Total","33.28","12.46","53.30","-"
"3305802","Teresópolis (RJ)","Total","Total","64.24","8.54","26.71","0.05"
"3305901","Trajano de Moraes (RJ)","Total","Total","53.69","13.31","31.44","-"
"3306008","Três Rios (RJ)","Total","Total","43.82","18.05","36.89","-"
"3306107","Valença (RJ)","Total","Total","49.74","15.00","34.73","0.07"
"3306156","Varre-Sai (RJ)","Total","Total","62.81","10.56","26.28","-"
"3306206","Vassouras (RJ)","Total","Total","44.80","15.91","37.84","0.13"
"3306305","Volta Redonda (RJ)","Total","Total","52.48","12.74","33.96","0.08"
"3500105","Adamantina (SP)","Total","Total","74.03","2.23","21.58","0.04"
"3500204","Adolfo (SP)","Total","Total","84.16","1.41","14.34","-"
"3500303","Aguaí (SP)","Total","Total","66.40","6.59","26.29","0.10"
"3500402","Águas da Prata (SP)","Total","Total","75.17","4.56","19.83","0.07"
"3500501","Águas de Lindóia (SP)","Total","Total","84.52","2.90","11.86","0.10"
"3500550","Águas de Santa Bárbara (SP)","Total","Total","74.02","2.24","23.04","0.04"
"3500600","Águas de São Pedro (SP)","Total","Total","86.01","1.50","11.53","-"
"3500709","Agudos (SP)","Total","Total","65.47","3.83","29.98","0.04"
"3500758","Alambari (SP)","Total","Total","71.85","1.68","25.90","-"
"3500808","Alfredo Marcondes (SP)","Total","Total","64.38","3.28","26.05","-"
"3500907","Altair (SP)","Total","Total","51.85","6.06","41.63","-"
"3501004","Altinópolis (SP)","Total","Total","68.85","5.09","25.42","0.09"
"3501103","Alto Alegre (SP)","Total","Total","70.96","1.65","26.49","0.17"
"3501152","Alumínio (SP)","Total","Total","57.14","6.07","36.04","0.13"
"3501202","Álvares Florence (SP)","Total","Total","76.59","1.49","20.98","-"
"3501301","Álvares Machado (SP)","Total","Total","56.48","5.25","34.45","0.22"
"3501400","Álvaro de Carvalho (SP)","Total","Total","44.11","10.62","45.06","-"
"3501509","Alvinlândia (SP)","Total","Total","54.84","9.49","35.15","-"
"3501608","Americana (SP)","Total","Total","78.14","2.80","17.99","0.07"
"3501707","Américo Brasiliense (SP)","Total","Total","54.61","5.30","39.71","-"
"3501806","Américo de Campos (SP)","Total","Total","81.09","1.50","16.69","-"
"3501905","Amparo (SP)","Total","Total","77.87","4.47","17.31","0.05"
"3502002","Analândia (SP)","Total","Total","70.80","5.43","23.01","0.29"
"3502101","Andradina (SP)","Total","Total","58.27","4.24","35.13","0.02"
"3502200","Angatuba (SP)","Total","Total","81.03","1.43","17.12","0.15"
"3502309","Anhembi (SP)","Total","Total","72.32","4.11","22.80","0.16"
"3502408","Anhumas (SP)","Total","Total","62.68","2.59","33.65","0.20"
"3502507","Aparecida (SP)","Total","Total","69.22","5.04","25.28","0.03"
"3502606","Aparecida d'Oeste (SP)","Total","Total","73.02","1.43","24.73","0.07"
"3502705","Apiaí (SP)","Total","Total","45.70","3.30","50.47","-"
"3502754","Araçariguama (SP)","Total","Total","57.04","5.61","36.52","0.08"
"3502804","Araçatuba (SP)","Total","Total","64.76","4.79","28.06","0.09"
"3502903","Araçoiaba da Serra (SP)","Total","Total","74.90","2.99","19.97","0.07"
"3503000","Aramina (SP)","Total","Total","55.36","7.41","36.37","0.07"
"3503109","Arandu (SP)","Total","Total","62.60","4.83","32.19","0.05"
"3503158","Arapeí (SP)","Total","Total","57.69","9.09","33.22","-"
"3503208","Araraquara (SP)","Total","Total","71.84","5.71","21.33","0.10"
"3503307","Araras (SP)","Total","Total","71.91","4.57","22.98","0.07"
"3503356","Arco-Íris (SP)","Total","Total","52.96","2.59","33.98","9.32"
"3503406","Arealva (SP)","Total","Total","75.75","3.21","19.86","0.12"
"3503505","Areias (SP)","Total","Total","50.68","5.61","43.42","-"
"3503604","Areiópolis (SP)","Total","Total","58.15","3.91","37.04","0.10"
"3503703","Ariranha (SP)","Total","Total","73.19","3.09","23.31","0.10"
"3503802","Artur Nogueira (SP)","Total","Total","63.92","3.24","31.96","0.08"
"3503901","Arujá (SP)","Total","Total","54.95","4.77","38.03","0.15"
"3503950","Aspásia (SP)","Total","Total","67.32","3.59","28.18","-"
"3504008","Assis (SP)","Total","Total","75.10","3.57","20.58","0.13"
"3504107","Atibaia (SP)","Total","Total","70.95","3.41","22.74","0.13"
"3504206","Auriflama (SP)","Total","Total","74.33","2.52","22.31","0.04"
"3504305","Avaí (SP)","Total","Total","60.52","2.23","25.44","11.05"
"3504404","Avanhandava (SP)","Total","Total","54.31","4.89","40.39","-"
"3504503","Avaré (SP)","Total","Total","74.03","4.20","20.54","0.02"
"3504602","Bady Bassitt (SP)","Total","Total","75.64","3.05","20.35","0.07"
"3504701","Balbinos (SP)","Total","Total","45.77","8.65","41.27","0.09"
"3504800","Bálsamo (SP)","Total","Total","79.05","3.52","16.92","0.29"
"3504909","Bananal (SP)","Total","Total","52.40","9.66","37.68","0.04"
"3505005","Barão de Antonina (SP)","Total","Total","75.86","1.33","19.04","3.30"
"3505104","Barbosa (SP)","Total","Total","53.76","6.67","39.17","0.03"
"3505203","Bariri (SP)","Total","Total","78.61","3.56","17.33","0.29"
"3505302","Barra Bonita (SP)","Total","Total","74.28","3.75","21.38","0.03"
"3505351","Barra do Chapéu (SP)","Total","Total","42.06","3.82","52.36","-"
"3505401","Barra do Turvo (SP)","Total","Total","38.14","4.77","56.46","0.24"
"3505500","Barretos (SP)","Total","Total","64.19","7.39","27.34","0.05"
"3505609","Barrinha (SP)","Total","Total","43.19","7.74","48.23","0.06"
"3505708","Barueri (SP)","Total","Total","52.72","6.17","39.93","0.08"
"3505807","Bastos (SP)","Total","Total","46.23","2.73","39.50","0.07"
"3505906","Batatais (SP)","Total","Total","73.44","4.23","21.81","0.04"
"3506003","Bauru (SP)","Total","Total","70.27","4.85","23.05","0.17"
"3506102","Bebedouro (SP)","Total","Total","70.61","5.29","23.54","0.06"
"3506201","Bento de Abreu (SP)","Total","Total","47.94","8.07","43.62","-"
"3506300","Bernardino de Campos (SP)","Total","Total","81.35","2.64","15.78","-"
"3506359","Bertioga (SP)","Total","Total","46.99","6.85","44.06","0.76"
"3506409","Bilac (SP)","Total","Total","71.41","2.78","23.56","-"
"3506508","Birigui (SP)","Total","Total","70.52","2.36","25.91","0.09"
"3506607","Biritiba Mirim (SP)","Total","Total","63.23","4.05","27.11","0.58"
"3506706","Boa Esperança do Sul (SP)","Total","Total","60.22","3.68","35.82","-"
"3506805","Bocaina (SP)","Total","Total","74.65","5.06","19.82","0.14"
"3506904","Bofete (SP)","Total","Total","71.72","2.71","25.40","-"
"3507001","Boituva (SP)","Total","Total","70.35","3.71","25.28","0.05"
"3507100","Bom Jesus dos Perdões (SP)","Total","Total","74.19","2.50","21.47","0.02"
"3507159","Bom Sucesso de Itararé (SP)","Total","Total","61.35","2.46","36.19","-"
"3507209","Borá (SP)","Total","Total","53.02","6.27","39.90","-"
"3507308","Boracéia (SP)","Total","Total","73.72","4.72","21.19","-"
"3507407","Borborema (SP)","Total","Total","77.58","2.67","19.07","0.20"
"3507456","Borebi (SP)","Total","Total","61.38","4.33","32.93","0.30"
"3507506","Botucatu (SP)","Total","Total","77.45","3.33","18.50","0.10"
"3507605","Bragança Paulista (SP)","Total","Total","77.75","3.31","17.42","0.14"
"3507704","Braúna (SP)","Total","Total","60.57","3.09","32.69","3.28"
"3507753","Brejo Alegre (SP)","Total","Total","48.29","3.73","45.09","0.18"
"3507803","Brodowski (SP)","Total","Total","73.58","4.39","21.72","0.21"
"3507902","Brotas (SP)","Total","Total","70.63","3.91","24.97","0.09"
"3508009","Buri (SP)","Total","Total","74.93","1.91","22.79","0.02"
"3508108","Buritama (SP)","Total","Total","68.70","3.66","26.56","0.07"
"3508207","Buritizal (SP)","Total","Total","71.16","4.37","23.95","-"
"3508306","Cabrália Paulista (SP)","Total","Total","69.35","2.79","26.71","-"
"3508405","Cabreúva (SP)","Total","Total","58.70","5.20","34.61","0.12"
"3508504","Caçapava (SP)","Total","Total","71.35","3.72","24.29","0.07"
"3508603","Cachoeira Paulista (SP)","Total","Total","67.97","5.90","26.10","0.03"
"3508702","Caconde (SP)","Total","Total","69.31","5.44","24.77","0.15"
"3508801","Cafelândia (SP)","Total","Total","64.40","3.37","29.98","-"
"3508900","Caiabu (SP)","Total","Total","53.04","4.34","40.88","-"
"3509007","Caieiras (SP)","Total","Total","59.65","5.57","34.19","0.23"
"3509106","Caiuá (SP)","Total","Total","48.79","6.98","43.59","-"
"3509205","Cajamar (SP)","Total","Total","53.63","5.76","40.05","0.02"
"3509254","Cajati (SP)","Total","Total","51.19","2.98","44.98","0.12"
"3509304","Cajobi (SP)","Total","Total","68.38","3.27","27.93","0.26"
"3509403","Cajuru (SP)","Total","Total","71.21","4.96","23.38","0.07"
"3509452","Campina do Monte Alegre (SP)","Total","Total","72.00","1.37","26.15","0.05"
"3509502","Campinas (SP)","Total","Total","66.66","6.47","25.38","0.07"
"3509601","Campo Limpo Paulista (SP)","Total","Total","65.43","4.74","28.91","0.18"
"3509700","Campos do Jordão (SP)","Total","Total","80.77","2.76","15.68","0.04"
"3509809","Campos Novos Paulista (SP)","Total","Total","70.89","2.70","26.35","-"
"3509908","Cananéia (SP)","Total","Total","58.85","4.17","35.87","0.39"
"3509957","Canas (SP)","Total","Total","56.15","6.14","37.39","0.08"
"3510005","Cândido Mota (SP)","Total","Total","74.06","3.18","21.97","0.04"
"3510104","Cândido Rodrigues (SP)","Total","Total","85.21","2.12","12.03","-"
"3510153","Canitar (SP)","Total","Total","59.23","4.03","36.27","-"
"3510203","Capão Bonito (SP)","Total","Total","72.78","1.63","23.80","0.10"
"3510302","Capela do Alto (SP)","Total","Total","74.59","2.32","22.52","0.14"
"3510401","Capivari (SP)","Total","Total","69.29","7.91","22.69","0.03"
"3510500","Caraguatatuba (SP)","Total","Total","66.03","4.69","28.43","0.10"
"3510609","Carapicuíba (SP)","Total","Total","50.72","8.17","40.26","0.10"
"3510708","Cardoso (SP)","Total","Total","59.58","4.62","34.98","-"
"3510807","Casa Branca (SP)","Total","Total","65.30","6.80","27.61","0.11"
"3510906","Cássia dos Coqueiros (SP)","Total","Total","73.20","6.23","20.18","-"
"3511003","Castilho (SP)","Total","Total","54.42","4.16","40.11","0.03"
"3511102","Catanduva (SP)","Total","Total","76.12","3.93","19.35","0.10"
"3511201","Catiguá (SP)","Total","Total","66.20","2.04","31.59","-"
"3511300","Cedral (SP)","Total","Total","85.17","2.14","12.17","-"
"3511409","Cerqueira César (SP)","Total","Total","79.70","2.58","17.46","0.03"
"3511508","Cerquilho (SP)","Total","Total","77.66","2.51","19.36","0.12"
"3511607","Cesário Lange (SP)","Total","Total","75.56","2.06","21.71","0.06"
"3511706","Charqueada (SP)","Total","Total","71.88","4.50","23.38","0.04"
"3511904","Clementina (SP)","Total","Total","57.29","3.68","38.02","0.06"
"3512001","Colina (SP)","Total","Total","58.75","4.46","36.10","0.05"
"3512100","Colômbia (SP)","Total","Total","47.42","10.70","38.97","0.11"
"3512209","Conchal (SP)","Total","Total","67.10","6.91","25.59","-"
"3512308","Conchas (SP)","Total","Total","81.93","2.34","15.53","0.13"
